"OG"	"group"	"Dcor_Gene"	"Liom_Gene"	"Liom_change"	"Liom_beta_D1"	"Liom_beta_d2"	"Liom_padj_D1vC"	"Liom_padj_D2vC"	"Annotation"	"Dcor_change"	"Dcor_beta_D1"	"Dcor_beta_d2"	"Dcor_padj_D1vC"	"Dcor_padj_D2vC"
"OG0005473"	5764	"Dcor_evm.model.hic_scaffold_7_pilon.1149"	"Liom_evm.model.scaffold14210.1"	"not_sig"	-0.413933041085081	-0.259180381488982	0.53935671451938	0.814091046119357	"SUMO-activating enzyme subunit 1"	"other"	2.12777011139925	0.224279673238972	0.000101165579797631	0.540750051997376
"OG0005474"	5765	"Dcor_evm.model.hic_scaffold_7_pilon.1209"	"Liom_evm.model.scaffold38629.4"	"other"	-0.084095138045612	-1.12049117826595	0.902545526199712	0.015884442043596	"PREDICTED: uncharacterized protein LOC108569384"	"not_sig"	0.141715883515099	0.0333337842291884	0.721287416591235	0.876939417068828
"OG0005476"	5766	"Dcor_evm.model.hic_scaffold_18_pilon.4"	"Liom_evm.model.scaffold50915.1"	"not_sig"	-4.06184675422341	-3.58867535395997	0.104566477240175	0.193109164403636	"Ras-like protein family member 10B"	"not_tested"	NA	NA	NA	NA
"OG0005476"	5766	"Dcor_evm.model.hic_scaffold_31_pilon.7"	"Liom_evm.model.scaffold50915.1"	"not_sig"	-4.06184675422341	-3.58867535395997	0.104566477240175	0.193109164403636	"Ras-like protein family member 10B"	"not_tested"	NA	NA	NA	NA
"OG0005478"	5767	"Dcor_evm.model.hic_scaffold_1_pilon.875"	"Liom_evm.model.scaffold40421.2"	"not_sig"	-0.443888820127116	0.141799994533966	0.261712014627091	0.848845472587221	"Chitinase domain-containing protein 1"	"other"	1.79930493734156	0.351569696240175	0.000373925042148764	0.25814525829356
"OG0005479"	5768	"Dcor_evm.model.hic_scaffold_3_pilon.1234"	"Liom_evm.model.scaffold59882.4"	"not_sig"	-0.610875398465975	0.029308927509297	0.592995425935709	0.990356339334406	"BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3"	"not_sig"	-0.445903699238167	-0.66227538977279	0.655565256056861	0.134506815236856
"OG0005479"	5768	"Dcor_evm.model.hic_scaffold_9_pilon.1157"	"Liom_evm.model.scaffold59882.4"	"not_sig"	-0.610875398465975	0.029308927509297	0.592995425935709	0.990356339334406	"BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3"	"not_sig"	0.469908526065422	0.910728542198463	0.802717642448126	0.250517630687399
"OG0005480"	5769	"Dcor_evm.model.hic_scaffold_3_pilon.1046"	"Liom_evm.model.scaffold47844.2"	"not_sig"	-0.760267896577262	-0.316345177608974	0.123494493508456	0.699001075386579	"60S ribosomal protein L27"	"not_sig"	0.705667016630861	0.573062499952672	0.24676429443588	0.0593426211601267
"OG0005481"	5770	"Dcor_evm.model.hic_scaffold_7_pilon.1114"	"Liom_evm.model.scaffold48587.1"	"not_sig"	0.781638191897826	-0.0499976228694372	0.143383294612583	0.967268634174676	"Vacuolar protein sorting-associated protein 37A"	"other"	1.41332982863114	-0.464043390907976	4.47847718591047e-07	0.004281865665147
"OG0005482"	5771	"Dcor_evm.model.hic_scaffold_7_pilon.236"	"Liom_evm.model.scaffold51476.1"	"other"	2.07283707420929	0.226756404600245	0.0376407617970076	0.92507313871279	"PREDICTED: uncharacterized protein LOC108559317, partial"	"not_sig"	-0.812024863905954	-0.283715395898966	0.713704593335481	0.802809777895672
"OG0005483"	5772	"Dcor_evm.model.hic_scaffold_7_pilon.1392"	"Liom_evm.model.scaffold25313.4"	"not_sig"	-0.998449259736616	0.728656635953924	0.287449182189722	0.573285547483262	"RNA-binding protein 45"	"other"	-1.79887083817031	-0.132967934218853	0.0452986333589369	0.823169857455769
"OG0005484"	5773	"Dcor_evm.model.hic_scaffold_1_pilon.1153"	"Liom_evm.model.scaffold29460.1"	"D1-enriched"	3.0291457089747	0.205212060582606	3.1632289375881e-15	0.817651401097749	"Putative inorganic phosphate cotransporter"	"not_sig"	0.171027308252611	0.755160599798032	0.911222549502707	0.225926788843345
"OG0005485"	5774	"Dcor_evm.model.hic_scaffold_7_pilon.191"	"Liom_evm.model.scaffold60030.2"	"not_sig"	0.778182004507992	0.47528958010352	0.294846095771208	0.670350606155804	"Importin subunit alpha-3"	"other"	-0.173327866616844	0.71631041481056	0.789102409176287	0.00409622378708591
"OG0005486"	5775	"Dcor_evm.model.hic_scaffold_7_pilon.1375"	"Liom_evm.model.scaffold46594.1"	"not_tested"	NA	NA	NA	NA	"hypothetical protein"	"not_tested"	NA	NA	NA	NA
"OG0005487"	5776	"Dcor_evm.model.hic_scaffold_8_pilon.473"	"Liom_evm.model.scaffold17307.1"	"other"	-6.30972524591895	-0.461351090352976	8.67345433386357e-05	0.881750726311609	"Potassium voltage-gated channel protein Shal"	"not_tested"	NA	NA	NA	NA
"OG0005488"	5777	"Dcor_evm.model.hic_scaffold_14_pilon.11"	"Liom_evm.model.scaffold31222.2"	"other"	2.64425760014742	1.8831665459201	0.000410943451560735	0.0255709223411956	"hypothetical protein LUCCR_105440"	"not_tested"	NA	NA	NA	NA
"OG0005488"	5777	"Dcor_evm.model.hic_scaffold_9_pilon.377"	"Liom_evm.model.scaffold31222.2"	"other"	2.64425760014742	1.8831665459201	0.000410943451560735	0.0255709223411956	"hypothetical protein LUCCR_105440"	"not_tested"	NA	NA	NA	NA
"OG0005488"	5777	"Dcor_evm.model.hic_scaffold_14_pilon.11"	"Liom_evm.model.scaffold14998.3"	"other"	1.45410014065994	0.30799985645373	5.31759083695084e-05	0.64473731595553	"hypothetical protein LUCCR_105440"	"not_tested"	NA	NA	NA	NA
"OG0005488"	5777	"Dcor_evm.model.hic_scaffold_9_pilon.377"	"Liom_evm.model.scaffold14998.3"	"other"	1.45410014065994	0.30799985645373	5.31759083695084e-05	0.64473731595553	"hypothetical protein LUCCR_105440"	"not_tested"	NA	NA	NA	NA
"OG0005490"	5778	"Dcor_evm.model.hic_scaffold_2_pilon.570"	"Liom_evm.model.scaffold22281.1"	"not_sig"	0.358573003211256	-1.05087415699247	0.657317258133024	0.152794186797081	"Putative fatty acyl-CoA reductase CG5065"	"other"	0.782785437770868	-1.88575151513872	0.674771423092942	0.0124954868262846
"OG0005491"	5779	"Dcor_evm.model.hic_scaffold_2_pilon.270"	"Liom_evm.model.scaffold31318.1"	"other"	-1.77429352136926	0.813256429378772	0.0130483054530188	0.419927924389284	"PREDICTED: uncharacterized protein LOC108561200"	"other"	-1.00281436328754	-3.5996468885981	0.677033079253001	0.00018398014060391
"OG0005492"	5780	"Dcor_evm.model.hic_scaffold_9_pilon.1582"	"Liom_evm.model.scaffold12480.2"	"other"	0.352212007967944	-0.728534079937907	0.469470582930777	0.111070779402203	"RNA-binding protein pno1"	"not_sig"	-0.256171177133529	0.351956277926318	0.67454719142555	0.199931909412106
"OG0005493"	5781	"Dcor_evm.model.hic_scaffold_3_pilon.541"	"Liom_evm.model.scaffold37756.2"	"not_tested"	NA	NA	NA	NA	"PREDICTED: ATP-binding cassette sub-family G member 8 isoform X2"	"other"	-2.23764794101255	0.228800125693329	0.0282981009438517	0.730668846301644
"OG0005494"	5782	"Dcor_evm.model.hic_scaffold_9_pilon.180"	"Liom_evm.model.scaffold08538.2"	"not_sig"	0.164788418298255	0.588686642469691	0.859733181461641	0.5535917629192	"uncharacterized protein LOC108917725"	"not_sig"	0.0932653427787442	0.00855434728667749	0.864714733353962	0.975730103149022
"OG0005495"	5783	"Dcor_evm.model.hic_scaffold_1_pilon.201"	"Liom_evm.model.scaffold17800.2"	"not_sig"	1.65283383154304	1.59011537448397	0.18447644776571	0.269345065613554	"PREDICTED: protein HID1"	"other"	0.756568122555299	0.723891563520092	0.19013518350392	0.0106821675387109
"OG0005496"	5784	"Dcor_evm.model.hic_scaffold_1_pilon.731"	"Liom_evm.model.scaffold56892.2"	"other"	-0.12347122348219	0.855546179813633	0.826323261528888	0.0416327659332786	"Putative RNA-binding protein Luc7-like 2"	"other"	-3.44515553791529	-0.559317202194505	3.6206862745269e-07	0.186513276469409
"OG0005497"	5785	"Dcor_evm.model.hic_scaffold_1_pilon.166"	"Liom_evm.model.scaffold12376.1"	"not_sig"	-0.832059999404346	-0.671947515202284	0.541013608033017	0.738224289755769	"Hydroxylysine kinase"	"other"	-0.232956523306184	-2.20521528654358	0.896396661043793	0.00070802082318261
"OG0005498"	5786	"Dcor_evm.model.hic_scaffold_1_pilon.948"	"Liom_evm.model.scaffold18734.1"	"other"	-1.38700384036203	-2.3072434996527	0.000229477286041582	6.17537094943162e-11	"Methylglutaconyl-CoA hydratase, mitochondrial"	"other"	-0.0978417270841183	0.642023607278282	0.906647931274371	0.0438768141667172
"OG0005499"	5787	"Dcor_evm.model.hic_scaffold_9_pilon.1123"	"Liom_evm.model.scaffold55322.2"	"not_sig"	0.056396062865306	0.131175756516458	0.92472410805083	0.882485696045911	"Proteasome subunit beta type-4"	"other"	0.449303601737666	1.27268856931896	0.47570684744729	1.90748961024165e-06
"OG0005500"	5788	"Dcor_evm.model.hic_scaffold_9_pilon.1050"	"Liom_evm.model.scaffold11175.2"	"other"	-1.20759260313338	-1.33825003854067	0.0113522641611551	0.00573749237349007	"39S ribosomal protein L13, mitochondrial"	"other"	0.201722781209543	0.764646300873646	0.678892165869978	8.327352713548e-05
"OG0005501"	5789	"Dcor_evm.model.hic_scaffold_8_pilon.64"	"Liom_evm.model.scaffold17307.9"	"not_sig"	1.79676254908271	1.05911244543596	0.106434811523517	0.492323660177423	"Adenosine 3'-phospho 5'-phosphosulfate transporter 1"	"other"	1.19634756218105	0.652650090280378	0.0308554129655093	0.0275158638059849
"OG0005502"	5790	"Dcor_evm.model.hic_scaffold_9_pilon.1614"	"Liom_evm.model.scaffold01362.1"	"not_sig"	-0.358608479773624	-0.848493598484535	0.593746930697859	0.180199607650367	"Replication factor C subunit 2"	"not_sig"	-0.131889610753263	-0.124132086748632	0.860837989028539	0.722227245031159
"OG0005503"	5791	"Dcor_evm.model.hic_scaffold_47_pilon.11"	"Liom_evm.model.scaffold06024.1"	"other"	-1.45168999833206	0.200207872073815	0.0250914071308474	0.889534959509276	"Protein cueball"	"other"	-1.1560894691937	1.60690743572997	0.0221931658008552	1.00084211641596e-10
"OG0005504"	5792	"Dcor_evm.model.hic_scaffold_16_pilon.10"	"Liom_evm.model.scaffold26364.4"	"not_sig"	0.459690590700726	0.313514055619859	0.65352405252996	0.850095412918557	"Probable ATP-dependent RNA helicase DDX20"	"other"	1.15359580654354	-0.455402507075331	0.222838141526621	0.401861699047227
"OG0005504"	5792	"Dcor_evm.model.hic_scaffold_6_pilon.822"	"Liom_evm.model.scaffold26364.4"	"not_sig"	0.459690590700726	0.313514055619859	0.65352405252996	0.850095412918557	"Probable ATP-dependent RNA helicase DDX20"	"not_sig"	0.525965913777418	-0.703773739694888	0.64452538859593	0.180270226389792
"OG0005505"	5793	"Dcor_evm.model.hic_scaffold_6_pilon.945"	"Liom_evm.model.scaffold23112.2"	"not_sig"	0.978319810912117	0.655116194200829	0.0961831170693728	0.391762408712913	"Beta-parvin"	"other"	-4.95249399407205	0.227285818169799	2.17657131951285e-05	0.788570535832149
"OG0005506"	5794	"Dcor_evm.model.hic_scaffold_5_pilon.1000"	"Liom_evm.model.scaffold45425.3"	"not_sig"	0.221094546014353	-0.428699817997528	0.878276535215805	0.83328229385885	"Mitochondrial import inner membrane translocase subunit TIM44"	"other"	-0.862140333321218	0.869294953276943	0.228761755230863	0.0126963872013548
"OG0005507"	5795	"Dcor_evm.model.hic_scaffold_4_pilon.1238"	"Liom_evm.model.scaffold36629.4"	"not_sig"	0.541050720041547	-0.557304673592702	0.664694913113342	0.759954096208502	"SET and MYND domain-containing protein 5"	"other"	-1.18366126248258	0.401170016497399	0.106802261291432	0.334987269208632
"OG0005508"	5796	"Dcor_evm.model.hic_scaffold_4_pilon.1099"	"Liom_evm.model.scaffold47734.1"	"other"	-0.77001398959572	-0.552479893258832	0.03296457866001	0.202034281292901	"GTP-binding protein SAR1b"	"other"	-0.164353518095975	1.75440971508818	0.838031731875019	4.84676778767252e-10
"OG0005509"	5797	"Dcor_evm.model.hic_scaffold_4_pilon.163"	"Liom_evm.model.scaffold54241.2"	"not_sig"	-0.927006767331013	0.0683133836762363	0.398382125004144	0.975024831081522	"WD40 repeat-containing protein SMU1"	"not_sig"	-0.780550131821672	-0.425727138368312	0.146126149078115	0.132322357410122
"OG0005510"	5798	"Dcor_evm.model.hic_scaffold_4_pilon.1098"	"Liom_evm.model.scaffold47734.2"	"not_sig"	0.484478612112371	0.0558420891814118	0.735654947239894	0.982525167680692	"PREDICTED: uncharacterized protein LOC108561026"	"ctrl-enriched"	-4.68128604973198	-2.43557795980905	0.0294032233872544	0.0400622835460071
"OG0005510"	5798	"Dcor_evm.model.hic_scaffold_5_pilon.1481"	"Liom_evm.model.scaffold47734.2"	"not_sig"	0.484478612112371	0.0558420891814118	0.735654947239894	0.982525167680692	"PREDICTED: uncharacterized protein LOC108561026"	"not_tested"	NA	NA	NA	NA
"OG0005511"	5799	"Dcor_evm.model.hic_scaffold_7_pilon.356"	"Liom_evm.model.scaffold13817.3"	"not_sig"	-0.394244994099761	-0.152740762036469	0.51724121720255	0.889534959509276	"S-formylglutathione hydrolase"	"other"	0.397261246337829	0.37416093183113	0.151622120557134	0.00612025012147317
"OG0005512"	5800	"Dcor_evm.model.hic_scaffold_41_pilon.5"	"Liom_evm.model.scaffold36504.4"	"not_sig"	0.762412283067432	0.2542040643261	0.493150656923165	0.902157046819278	"BRCA2-interacting transcriptional repressor EMSY"	"not_sig"	0.593991823364012	0.166961395169097	0.518638962941262	0.744282978758859
"OG0005513"	5801	"Dcor_evm.model.hic_scaffold_7_pilon.355"	"Liom_evm.model.scaffold24418.1"	"other"	-0.0187369250813443	-0.727391656621012	0.972648035643103	0.0467297239239146	"Presenilins-associated rhomboid-like protein, mitochondrial"	"other"	-0.237667366369996	0.787878944056229	0.659345701041583	0.000327198288178898
"OG0005514"	5802	"Dcor_evm.model.hic_scaffold_16_pilon.47"	"Liom_evm.model.scaffold05244.4"	"not_sig"	-0.26235888104633	0.0388112027291694	0.561112899765853	0.964445567169086	"Cyclin-dependent kinase 10"	"not_sig"	0.567075823011622	0.317278104629612	0.22125564951072	0.196552050788003
"OG0005514"	5802	"Dcor_evm.model.hic_scaffold_6_pilon.781"	"Liom_evm.model.scaffold05244.4"	"not_sig"	-0.26235888104633	0.0388112027291694	0.561112899765853	0.964445567169086	"Cyclin-dependent kinase 10"	"not_tested"	NA	NA	NA	NA
"OG0005515"	5803	"Dcor_evm.model.hic_scaffold_8_pilon.464"	"Liom_evm.model.scaffold09518.1"	"not_sig"	0.784015141802226	0.188903173044209	0.150114799458973	0.862937209016552	"Tyrosine-protein phosphatase 99A"	"not_sig"	0.109362472148043	0.57947760165917	0.925705208337067	0.210697077837015
"OG0005517"	5804	"Dcor_evm.model.hic_scaffold_1_pilon.991"	"Liom_evm.model.scaffold31123.4"	"ctrl-enriched"	-5.54362843400473	-3.17830937123858	9.78583580085446e-27	8.47036965528059e-10	"Trifunctional purine biosynthetic protein adenosine-3"	"other"	-0.847566393306148	-5.08713777059283	0.343316366500583	5.75297272430984e-41
"OG0005517"	5804	"Dcor_evm.model.hic_scaffold_1_pilon.990"	"Liom_evm.model.scaffold31123.4"	"ctrl-enriched"	-5.54362843400473	-3.17830937123858	9.78583580085446e-27	8.47036965528059e-10	"Trifunctional purine biosynthetic protein adenosine-3"	"other"	-1.05908977655931	-5.65932314946909	0.608531632279009	4.04941745898113e-12
"OG0005518"	5805	"Dcor_evm.model.hic_scaffold_1_pilon.983"	"Liom_evm.model.scaffold14910.3"	"other"	-8.67552589974563	0.558256361457644	1.02090258676628e-11	0.778914982403015	"PREDICTED: protein msta-like"	"not_tested"	NA	NA	NA	NA
"OG0005518"	5805	"Dcor_evm.model.hic_scaffold_1_pilon.985"	"Liom_evm.model.scaffold14910.3"	"other"	-8.67552589974563	0.558256361457644	1.02090258676628e-11	0.778914982403015	"PREDICTED: protein msta-like"	"not_sig"	-0.478179985434485	-1.72848374591038	0.844833537308407	0.0735643500199438
"OG0005520"	5806	"Dcor_evm.model.hic_scaffold_15_pilon.22"	"Liom_evm.model.scaffold41949.3"	"not_sig"	-0.574949034279564	0.317858576795401	0.74201323931258	0.91663550360852	"PREDICTED: protein LZIC"	"not_tested"	NA	NA	NA	NA
"OG0005520"	5806	"Dcor_evm.model.hic_scaffold_7_pilon.727"	"Liom_evm.model.scaffold41949.3"	"not_sig"	-0.574949034279564	0.317858576795401	0.74201323931258	0.91663550360852	"PREDICTED: protein LZIC"	"other"	0.747944233307727	-0.316323891683413	0.219661578506844	0.342389279718285
"OG0005520"	5806	"Dcor_evm.model.hic_scaffold_15_pilon.21"	"Liom_evm.model.scaffold41949.3"	"not_sig"	-0.574949034279564	0.317858576795401	0.74201323931258	0.91663550360852	"PREDICTED: protein LZIC"	"not_tested"	NA	NA	NA	NA
"OG0005520"	5806	"Dcor_evm.model.hic_scaffold_15_pilon.22"	"Liom_evm.model.scaffold22916.1"	"not_sig"	-0.411382367156876	0.677443926464337	0.786976535711449	0.733078665504116	"PREDICTED: protein LZIC"	"not_tested"	NA	NA	NA	NA
"OG0005520"	5806	"Dcor_evm.model.hic_scaffold_7_pilon.727"	"Liom_evm.model.scaffold22916.1"	"not_sig"	-0.411382367156876	0.677443926464337	0.786976535711449	0.733078665504116	"PREDICTED: protein LZIC"	"other"	0.747944233307727	-0.316323891683413	0.219661578506844	0.342389279718285
"OG0005520"	5806	"Dcor_evm.model.hic_scaffold_15_pilon.21"	"Liom_evm.model.scaffold22916.1"	"not_sig"	-0.411382367156876	0.677443926464337	0.786976535711449	0.733078665504116	"PREDICTED: protein LZIC"	"not_tested"	NA	NA	NA	NA
"OG0005521"	5807	"Dcor_evm.model.hic_scaffold_9_pilon.1040"	"Liom_evm.model.scaffold50231.1"	"not_sig"	-0.502074602803692	-0.161623246942651	0.370034303234971	0.878072660876649	"Protein RTF2 homolog"	"other"	-0.477612389192602	-0.657930855265983	0.322469683546301	0.00341784430312701
"OG0005521"	5807	"Dcor_evm.model.hic_scaffold_9_pilon.1039"	"Liom_evm.model.scaffold50231.1"	"not_sig"	-0.502074602803692	-0.161623246942651	0.370034303234971	0.878072660876649	"Protein RTF2 homolog"	"other"	-0.840952343066113	-0.659108757045055	0.119818695136441	0.0156288107658743
"OG0005522"	5808	"Dcor_evm.model.hic_scaffold_4_pilon.141"	"Liom_evm.model.scaffold18737.7"	"not_sig"	-0.0238734349731282	0.479415800701824	0.989100650906119	0.829091025528017	"Leucine-rich repeat protein soc-2 homolog"	"not_tested"	NA	NA	NA	NA
"OG0005522"	5808	"Dcor_evm.model.hic_scaffold_4_pilon.182"	"Liom_evm.model.scaffold18737.7"	"not_sig"	-0.0238734349731282	0.479415800701824	0.989100650906119	0.829091025528017	"Leucine-rich repeat protein soc-2 homolog"	"not_tested"	NA	NA	NA	NA
"OG0005522"	5808	"Dcor_evm.model.hic_scaffold_4_pilon.183"	"Liom_evm.model.scaffold18737.7"	"not_sig"	-0.0238734349731282	0.479415800701824	0.989100650906119	0.829091025528017	"Leucine-rich repeat protein soc-2 homolog"	"not_tested"	NA	NA	NA	NA
"OG0005523"	5809	"Dcor_evm.model.hic_scaffold_4_pilon.655"	"Liom_evm.model.scaffold05221.1"	"not_tested"	NA	NA	NA	NA	"PREDICTED: uncharacterized protein LOC108564549"	"not_tested"	NA	NA	NA	NA
"OG0005524"	5810	"Dcor_evm.model.hic_scaffold_8_pilon.942"	"Liom_evm.model.scaffold56303.1"	"other"	-1.66471730436354	-3.12431453442573	0.0651777330056993	0.000140649821889591	"Protein eiger"	"other"	0.270764426257415	-6.71227309638842	0.871006249984832	4.36594886742775e-32
"OG0005524"	5810	"Dcor_evm.model.hic_scaffold_8_pilon.665"	"Liom_evm.model.scaffold56303.1"	"other"	-1.66471730436354	-3.12431453442573	0.0651777330056993	0.000140649821889591	"Protein eiger"	"other"	-0.183595642488156	-6.12446083553298	0.922840197312294	8.11393567714976e-21
"OG0005526"	5811	"Dcor_evm.model.hic_scaffold_8_pilon.470"	"Liom_evm.model.scaffold17733.1"	"other"	1.58730866050442	0.355032723052463	7.07726847400739e-05	0.613716025005653	"Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase wee-1.3"	"not_sig"	0.501612823783609	0.152754690813185	0.639772287008443	0.791699780101122
"OG0005526"	5811	"Dcor_evm.model.hic_scaffold_8_pilon.469"	"Liom_evm.model.scaffold17733.1"	"other"	1.58730866050442	0.355032723052463	7.07726847400739e-05	0.613716025005653	"Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase wee-1.3"	"not_sig"	1.00625842868788	0.367402025363141	0.0713733302084431	0.239846663302879
"OG0005527"	5812	"Dcor_evm.model.hic_scaffold_1_pilon.566"	"Liom_evm.model.scaffold13542.1"	"other"	0.476416798274079	1.25706989537508	0.436276399405266	0.01626930309874	"hypothetical protein"	"other"	-2.38240530797221	-0.0543828123402361	0.00577542079017822	0.930686384833679
"OG0005529"	5813	"Dcor_evm.model.hic_scaffold_3_pilon.52"	"Liom_evm.model.scaffold12515.1"	"not_sig"	1.70009745882853	1.67213999665597	0.146388566391082	0.209058408305264	"Protein aurora borealis"	"not_sig"	3.67179964470502	-1.14455270804356	0.235989148955571	0.49849312292586
"OG0005530"	5814	"Dcor_evm.model.hic_scaffold_10_pilon.640"	"Liom_evm.model.scaffold16435.1"	"not_sig"	-1.0009148482418	-0.721984065477267	0.440114485460491	0.707051922905111	"PREDICTED: zinc finger protein 431-like"	"not_sig"	-0.581741024088702	0.554231564119995	0.685869766444916	0.415035058306135
"OG0005530"	5814	"Dcor_evm.model.hic_scaffold_10_pilon.640"	"Liom_evm.model.scaffold39316.1"	"not_sig"	-1.79632117191233	-0.183771514465151	0.0969904006011714	0.942782663099822	"PREDICTED: zinc finger protein 431-like"	"not_sig"	-0.581741024088702	0.554231564119995	0.685869766444916	0.415035058306135
"OG0005531"	5815	"Dcor_evm.model.hic_scaffold_10_pilon.287"	"Liom_evm.model.scaffold45339.2"	"other"	1.99595737946415	0.398232623614436	0.0112942376343647	0.805400592051656	"PREDICTED: uncharacterized protein LOC108566872"	"other"	-0.488824578735671	-1.0520648725615	0.685502020197219	0.0404350218027734
"OG0005532"	5816	"Dcor_evm.model.hic_scaffold_7_pilon.609"	"Liom_evm.model.scaffold39263.1"	"not_sig"	-0.517644373040447	0.297107876752242	0.333101802030422	0.722904866886502	"Probable dimethyladenosine transferase"	"other"	0.864563797563727	1.33348527128358	0.0417465749955272	1.15156194970652e-10
"OG0005533"	5817	"Dcor_evm.model.hic_scaffold_5_pilon.288"	"Liom_evm.model.scaffold21835.1"	"not_sig"	-0.71659232780873	-0.929032250564487	0.353050914346505	0.268149983501995	"Protein SPT2 homolog"	"other"	1.02217025523703	0.428449862971529	0.00372573620445682	0.0291037263839875
"OG0005534"	5818	"Dcor_evm.model.hic_scaffold_10_pilon.1381"	"Liom_evm.model.scaffold26891.1"	"other"	-1.52739175962445	0.692610249997804	0.00116290469731775	0.267257935394955	"Ribosomal RNA-processing protein 8"	"other"	0.252463740479579	0.571622031114475	0.683987444631132	0.0286047946138433
"OG0005535"	5819	"Dcor_evm.model.hic_scaffold_7_pilon.500"	"Liom_evm.model.scaffold02616.2"	"not_sig"	-0.960038987241746	-1.021022904829	0.619924086221305	0.694371872436802	"Protein Wnt-11b-1"	"not_tested"	NA	NA	NA	NA
"OG0005536"	5820	"Dcor_evm.model.hic_scaffold_7_pilon.978"	"Liom_evm.model.scaffold19045.1"	"not_sig"	0.579979012334006	0.574665501128834	0.591271796312593	0.700958684786159	"Putative ATP-dependent RNA helicase an3"	"other"	-1.86797202253476	0.325936654436989	0.0311555312815646	0.540814339761722
"OG0005537"	5821	"Dcor_evm.model.hic_scaffold_6_pilon.1001"	"Liom_evm.model.scaffold29955.1"	"not_sig"	-0.914317337319762	-0.25529384405233	0.450639226369808	0.915375927877408	"TBC1 domain family member 12"	"other"	-2.0833726393812	-0.933438219285396	0.000255328775398331	0.0031377883423243
"OG0005538"	5822	"Dcor_evm.model.hic_scaffold_7_pilon.1180"	"Liom_evm.model.scaffold05640.2"	"not_sig"	0.503139836237107	-0.284638279065837	0.370733194310808	0.758702873881371	"Protein Mpv17"	"not_sig"	0.788897455561702	0.591135310445948	0.241800461845036	0.0858486263493626
"OG0005539"	5823	"Dcor_evm.model.hic_scaffold_5_pilon.1501"	"Liom_evm.model.scaffold07675.3"	"ctrl-enriched"	-7.58167547173325	-6.40255512098424	4.88352516837878e-20	3.19784260360484e-15	"Leucine-rich repeat-containing protein 58"	"other"	-1.24652179387534	-3.34153472034008	0.361217137303358	1.84171071119179e-08
"OG0005540"	5824	"Dcor_evm.model.hic_scaffold_5_pilon.1500"	"Liom_evm.model.scaffold58631.1"	"other"	-6.47514140853633	-2.18605178985691	2.31194356171459e-11	0.0613725328975784	"PREDICTED: uncharacterized protein LOC108556414"	"ctrl-enriched"	-2.71026860607272	-3.85351087016403	0.0217131454954481	2.60155026472137e-11
"OG0005541"	5825	"Dcor_evm.model.hic_scaffold_9_pilon.1269"	"Liom_evm.model.scaffold18048.1"	"not_sig"	-0.907268254552837	0.290607772564782	0.22738458869449	0.836256036711154	"Ras-like protein 2"	"other"	-3.11893359552472	-1.00491969451811	0.0133043469218166	0.148142605669643
"OG0005542"	5826	"Dcor_evm.model.hic_scaffold_9_pilon.1351"	"Liom_evm.model.scaffold22472.1"	"not_sig"	0.517496739349026	-0.541482605711134	0.362606823148074	0.428268496905672	"[Pyruvate dehydrogenase (acetyl-transferring)] kinase, mitochondrial"	"not_sig"	-0.817867707612277	-0.515137739854519	0.662656373001473	0.582632978509599
"OG0005543"	5827	"Dcor_evm.model.hic_scaffold_1_pilon.382"	"Liom_evm.model.scaffold48839.6"	"other"	-0.932000241273343	-1.24884305901306	0.0648058273923886	0.0115523381975231	"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase"	"other"	0.31340037180312	0.952871983576484	0.594712831123354	7.59255144132066e-05
"OG0005544"	5828	"Dcor_evm.model.hic_scaffold_1_pilon.30"	"Liom_evm.model.scaffold16138.2"	"other"	-0.8074007467295	-1.49098042323917	0.0791609100364335	0.000337820572838255	"Superoxide dismutase [Mn] 1, mitochondrial"	"other"	-0.105290504801027	-1.11080259946972	0.87144162312342	1.48664096753479e-06
"OG0005545"	5829	"Dcor_evm.model.hic_scaffold_1_pilon.963"	"Liom_evm.model.scaffold01911.5"	"other"	1.56640364610568	0.888708332861321	0.00828541349249415	0.240478004864402	"Alkyldihydroxyacetonephosphate synthase"	"other"	-0.472557481958198	-2.02476252693245	0.637912680954634	2.49721702621348e-07
"OG0005545"	5829	"Dcor_evm.model.hic_scaffold_1_pilon.962"	"Liom_evm.model.scaffold01911.5"	"other"	1.56640364610568	0.888708332861321	0.00828541349249415	0.240478004864402	"Alkyldihydroxyacetonephosphate synthase"	"not_sig"	-1.07449341918331	-1.20413663240702	0.498964464928824	0.0981102208800814
"OG0005546"	5830	"Dcor_evm.model.hic_scaffold_9_pilon.1460"	"Liom_evm.model.scaffold29983.1"	"other"	1.77510140591069	0.381897537929543	5.00849882056889e-11	0.351483127463479	"Protein N-terminal glutamine amidohydrolase"	"other"	-2.67476338329107	-1.82445949449391	0.0205150780041522	0.00245590844147631
